sample-id,absolute-filepath,direction
11564,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11564_2.fastq.gz,reverse
11565,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11565_1.fastq.gz,forward
11565,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11565_2.fastq.gz,reverse
11566,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11566_1.fastq.gz,forward
11566,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11566_2.fastq.gz,reverse
11567,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11567_1.fastq.gz,forward
11567,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11567_2.fastq.gz,reverse
11569,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11569_1.fastq.gz,forward
11569,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11569_2.fastq.gz,reverse
11588,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11588_1.fastq.gz,forward
11588,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11588_2.fastq.gz,reverse
11594,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11594_1.fastq.gz,forward
11594,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11594_2.fastq.gz,reverse
11595,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11595_1.fastq.gz,forward
11595,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11595_2.fastq.gz,reverse
11602,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11602_1.fastq.gz,forward
11602,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11602_2.fastq.gz,reverse
11604,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11604_1.fastq.gz,forward
11604,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11604_2.fastq.gz,reverse
11608,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11608_1.fastq.gz,forward
11608,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11608_2.fastq.gz,reverse
11616,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11616_1.fastq.gz,forward
11616,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11616_2.fastq.gz,reverse
11624,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11624_1.fastq.gz,forward
11624,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11624_2.fastq.gz,reverse
11626,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11626_1.fastq.gz,forward
11626,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11626_2.fastq.gz,reverse
11638,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11638_1.fastq.gz,forward
11638,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11638_2.fastq.gz,reverse
11641,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11641_1.fastq.gz,forward
11641,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11641_2.fastq.gz,reverse
11643,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11643_1.fastq.gz,forward
11643,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11643_2.fastq.gz,reverse
11644,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11644_1.fastq.gz,forward
11644,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11644_2.fastq.gz,reverse
11645,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11645_1.fastq.gz,forward
11645,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11645_2.fastq.gz,reverse
11657,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11657_1.fastq.gz,forward
11657,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11657_2.fastq.gz,reverse
11658,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11658_1.fastq.gz,forward
11658,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11658_2.fastq.gz,reverse
11664,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11664_1.fastq.gz,forward
11664,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11664_2.fastq.gz,reverse
11678,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11678_1.fastq.gz,forward
11678,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11678_2.fastq.gz,reverse
11680,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11680_1.fastq.gz,forward
11680,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11680_2.fastq.gz,reverse
11697,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11697_1.fastq.gz,forward
11697,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11697_2.fastq.gz,reverse
11699,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11699_1.fastq.gz,forward
11699,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11699_2.fastq.gz,reverse
11701,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11701_1.fastq.gz,forward
11701,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11701_2.fastq.gz,reverse
11713,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11713_1.fastq.gz,forward
11713,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11713_2.fastq.gz,reverse
11714,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11714_1.fastq.gz,forward
11714,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11714_2.fastq.gz,reverse
11739,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11739_1.fastq.gz,forward
11739,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11739_2.fastq.gz,reverse
11746,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11746_1.fastq.gz,forward
11746,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11746_2.fastq.gz,reverse
11756,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11756_1.fastq.gz,forward
11756,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11756_2.fastq.gz,reverse
11757,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11757_1.fastq.gz,forward
11757,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11757_2.fastq.gz,reverse
11763,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11763_1.fastq.gz,forward
11763,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11763_2.fastq.gz,reverse
11764,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11764_1.fastq.gz,forward
11764,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11764_2.fastq.gz,reverse
11778,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11778_1.fastq.gz,forward
11778,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11778_2.fastq.gz,reverse
11786,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11786_1.fastq.gz,forward
11786,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11786_2.fastq.gz,reverse
11790,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11790_1.fastq.gz,forward
11790,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11790_2.fastq.gz,reverse
11791,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11791_1.fastq.gz,forward
11791,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11791_2.fastq.gz,reverse
11812,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11812_1.fastq.gz,forward
11812,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11812_2.fastq.gz,reverse
11831,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11831_1.fastq.gz,forward
11831,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11831_2.fastq.gz,reverse
11868,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11868_1.fastq.gz,forward
11868,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11868_2.fastq.gz,reverse
11879,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11879_1.fastq.gz,forward
11879,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11879_2.fastq.gz,reverse
11891,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11891_1.fastq.gz,forward
11891,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11891_2.fastq.gz,reverse
11903,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11903_1.fastq.gz,forward
11903,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11903_2.fastq.gz,reverse
11904,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11904_1.fastq.gz,forward
11904,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11904_2.fastq.gz,reverse
11908,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11908_1.fastq.gz,forward
11908,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11908_2.fastq.gz,reverse
11941,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11941_1.fastq.gz,forward
11941,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11941_2.fastq.gz,reverse
11988,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11988_1.fastq.gz,forward
11988,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11988_2.fastq.gz,reverse
11995,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11995_1.fastq.gz,forward
11995,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/11995_2.fastq.gz,reverse
12000,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12000_1.fastq.gz,forward
12000,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12000_2.fastq.gz,reverse
12004,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12004_1.fastq.gz,forward
12004,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12004_2.fastq.gz,reverse
12008,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12008_1.fastq.gz,forward
12008,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12008_2.fastq.gz,reverse
12009,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12009_1.fastq.gz,forward
12009,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12009_2.fastq.gz,reverse
12016,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12016_1.fastq.gz,forward
12016,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12016_2.fastq.gz,reverse
12017,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12017_1.fastq.gz,forward
12017,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12017_2.fastq.gz,reverse
12026,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12026_1.fastq.gz,forward
12026,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12026_2.fastq.gz,reverse
12030,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12030_1.fastq.gz,forward
12030,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12030_2.fastq.gz,reverse
12035,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12035_1.fastq.gz,forward
12035,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12035_2.fastq.gz,reverse
12040,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12040_1.fastq.gz,forward
12040,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12040_2.fastq.gz,reverse
12046,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12046_1.fastq.gz,forward
12046,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12046_2.fastq.gz,reverse
12048,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12048_1.fastq.gz,forward
12048,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12048_2.fastq.gz,reverse
12050,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12050_1.fastq.gz,forward
12050,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12050_2.fastq.gz,reverse
12072,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12072_1.fastq.gz,forward
12072,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12072_2.fastq.gz,reverse
12089,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12089_1.fastq.gz,forward
12089,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12089_2.fastq.gz,reverse
12092,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12092_1.fastq.gz,forward
12092,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12092_2.fastq.gz,reverse
12105,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12105_1.fastq.gz,forward
12105,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12105_2.fastq.gz,reverse
12133,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12133_1.fastq.gz,forward
12133,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12133_2.fastq.gz,reverse
12147,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12147_1.fastq.gz,forward
12147,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12147_2.fastq.gz,reverse
12149,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12149_1.fastq.gz,forward
12149,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12149_2.fastq.gz,reverse
12168,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12168_1.fastq.gz,forward
12168,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12168_2.fastq.gz,reverse
12173,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12173_1.fastq.gz,forward
12173,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12173_2.fastq.gz,reverse
12188,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12188_1.fastq.gz,forward
12188,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12188_2.fastq.gz,reverse
12189,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12189_1.fastq.gz,forward
12189,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12189_2.fastq.gz,reverse
12207,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12207_1.fastq.gz,forward
12207,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12207_2.fastq.gz,reverse
12209,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12209_1.fastq.gz,forward
12209,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12209_2.fastq.gz,reverse
12228,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12228_1.fastq.gz,forward
12228,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12228_2.fastq.gz,reverse
12230,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12230_1.fastq.gz,forward
12230,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12230_2.fastq.gz,reverse
12253,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12253_1.fastq.gz,forward
12253,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12253_2.fastq.gz,reverse
12287,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12287_1.fastq.gz,forward
12287,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12287_2.fastq.gz,reverse
12294,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12294_1.fastq.gz,forward
12294,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/12294_2.fastq.gz,reverse
30500,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30500_1.fastq.gz,forward
30500,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30500_2.fastq.gz,reverse
30503,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30503_1.fastq.gz,forward
30503,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30503_2.fastq.gz,reverse
30505,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30505_1.fastq.gz,forward
30505,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30505_2.fastq.gz,reverse
30508,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30508_1.fastq.gz,forward
30508,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30508_2.fastq.gz,reverse
30509,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30509_1.fastq.gz,forward
30509,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30509_2.fastq.gz,reverse
30510,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30510_1.fastq.gz,forward
30510,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30510_2.fastq.gz,reverse
30511,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30511_1.fastq.gz,forward
30511,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30511_2.fastq.gz,reverse
30518,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30518_1.fastq.gz,forward
30518,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30518_2.fastq.gz,reverse
30519,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30519_1.fastq.gz,forward
30519,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30519_2.fastq.gz,reverse
30532,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30532_1.fastq.gz,forward
30532,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30532_2.fastq.gz,reverse
30533,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30533_1.fastq.gz,forward
30533,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30533_2.fastq.gz,reverse
30534,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30534_1.fastq.gz,forward
30534,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30534_2.fastq.gz,reverse
30536,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30536_1.fastq.gz,forward
30536,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30536_2.fastq.gz,reverse
30537,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30537_1.fastq.gz,forward
30537,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30537_2.fastq.gz,reverse
30541,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30541_1.fastq.gz,forward
30541,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30541_2.fastq.gz,reverse
30547,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30547_1.fastq.gz,forward
30547,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30547_2.fastq.gz,reverse
30548,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30548_1.fastq.gz,forward
30548,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30548_2.fastq.gz,reverse
30549,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30549_1.fastq.gz,forward
30549,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30549_2.fastq.gz,reverse
30551,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30551_1.fastq.gz,forward
30551,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30551_2.fastq.gz,reverse
30552,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30552_1.fastq.gz,forward
30552,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30552_2.fastq.gz,reverse
30553,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30553_1.fastq.gz,forward
30553,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30553_2.fastq.gz,reverse
30556,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30556_1.fastq.gz,forward
30556,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30556_2.fastq.gz,reverse
30557,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30557_1.fastq.gz,forward
30557,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30557_2.fastq.gz,reverse
30561,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30561_1.fastq.gz,forward
30561,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30561_2.fastq.gz,reverse
30562,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30562_1.fastq.gz,forward
30562,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30562_2.fastq.gz,reverse
30563,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30563_1.fastq.gz,forward
30563,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30563_2.fastq.gz,reverse
30565,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30565_1.fastq.gz,forward
30565,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30565_2.fastq.gz,reverse
30569,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30569_1.fastq.gz,forward
30569,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30569_2.fastq.gz,reverse
30570,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30570_1.fastq.gz,forward
30570,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30570_2.fastq.gz,reverse
30575,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30575_1.fastq.gz,forward
30575,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30575_2.fastq.gz,reverse
30578,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30578_1.fastq.gz,forward
30578,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30578_2.fastq.gz,reverse
30581,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30581_1.fastq.gz,forward
30581,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30581_2.fastq.gz,reverse
30583,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30583_1.fastq.gz,forward
30583,/home/dermot.kelly/Dermot_primary/microbiome_data/CT_lambs_microbiome_raw_files/30583_2.fastq.gz,reverse
